Bus Name,Link Route,Bus Type,Departing Time,Duration Time,Reaching Time,Star Rating,Price,Seat Availability
PSK Travels,Kalpetta (kerala) to Bangalore,Bharat Benz A/C Sleeper (2+1),17:30,06h 00m,23:30,4.0,585.0,15
SKS Tourist Corporation (REGD),Kalpetta (kerala) to Bangalore,A/C Sleeper (2+1),23:30,06h 15m,05:45,4.0,832.0,30
Skylite Travels,Kalpetta (kerala) to Bangalore,A/C Sleeper (2+1),00:15,06h 30m,06:45,4.1,585.0,13
Highline Transports,Kalpetta (kerala) to Bangalore,VE A/C Sleeper (2+1),23:30,07h 15m,06:45,4.4,585.0,15
Highline Transports,Kalpetta (kerala) to Bangalore,VE A/C Sleeper (2+1),23:40,07h 05m,06:45,3.7,670.0,15
SAAM BUS,Kalpetta (kerala) to Bangalore,VE A/C Sleeper (2+1),23:21,06h 39m,06:00,3.2,670.0,9
P K Travels,Kalpetta (kerala) to Bangalore,A/C Seater / Sleeper (2+1),23:50,06h 55m,06:45,4.6,474.0,15
Orange Tours and Travels,Kalpetta (kerala) to Bangalore,Bharat Benz A/C Sleeper (2+1),16:45,06h 45m,23:30,5.0,670.0,11
Kallada Travels (Suresh Kallada),Kalpetta (kerala) to Bangalore,A/C Sleeper (2+1),15:50,07h 20m,23:10,3.8,670.0,17
PSK Travels,Kalpetta (kerala) to Bangalore,Bharat Benz A/C Sleeper (2+1),17:00,06h 30m,23:30,4.6,670.0,16
KP Travels,Kalpetta (kerala) to Bangalore,Scania Multi-Axle AC Semi Sleeper (2+2),23:05,06h 55m,06:00,4.2,914.0,34
KP Travels,Kalpetta (kerala) to Bangalore,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,06h 30m,06:00,3.0,575.0,34
KSRTC (Kerala) - 1643,Bangalore to Kalpetta (kerala),Super Express Non AC Seater Air Bus (2+2),08:45,06h 40m,15:25,4.2,575.0,36
KSRTC (Kerala) - 581,Bangalore to Kalpetta (kerala),Super Express Non AC Seater Air Bus (2+2),10:00,05h 45m,15:45,3.0,750.0,28
KSRTC (Kerala) - 52,Bangalore to Kalpetta (kerala),SWIFT-GARUDA A/C SEATER BUS,12:00,06h 05m,18:05,3.9,650.0,36
KSRTC (Kerala) - 1210,Bangalore to Kalpetta (kerala),SWIFT-HYBRID NON AC SEATER CUM SLEEPER,12:55,06h 15m,19:10,4.0,799.0,32
KSRTC (Kerala) - 1378,Bangalore to Kalpetta (kerala),AC MULTI AXLE,13:46,05h 24m,19:10,3.9,799.0,41
KSRTC (Kerala) - 129,Bangalore to Kalpetta (kerala),SWIFT-GARUDA A/C SEATER BUS,14:15,06h 10m,20:25,3.4,899.0,40
KSRTC (Kerala) - 1351,Bangalore to Kalpetta (kerala),Super Express Non AC Seater Air Bus (2+2),14:45,06h 55m,21:40,3.0,650.0,39
KSRTC (Kerala) - 3785,Bangalore to Kalpetta (kerala),AC MULTI AXLE,15:24,06h 06m,21:30,1.9,600.0,41
KSRTC (Kerala) - 97,Bangalore to Kalpetta (kerala),Swift Deluxe Non AC Air Bus (2+2),16:00,06h 10m,22:10,2.0,1390.0,22
KSRTC (Kerala) - 380,Bangalore to Kalpetta (kerala),Swift Deluxe Non AC Air Bus (2+2),16:15,06h 10m,22:25,1.9,699.0,33
KSRTC (Kerala) - 553,Bangalore to Kalpetta (kerala),Super Express Non AC Seater Air Bus (2+2),16:45,07h 25m,00:10,4.0,800.0,36
KSRTC (Kerala) - 51,Bangalore to Kalpetta (kerala),Swift Deluxe Non AC Air Bus (2+2),19:00,07h 35m,02:35,2.0,700.0,37
KSRTC (Kerala) - 789,Bangalore to Kalpetta (kerala),Super Fast Non AC Seater (2+3),20:00,05h 20m,01:20,3.0,849.0,34
KSRTC (Kerala) - 1585,Bangalore to Kalpetta (kerala),Swift Deluxe Non AC Air Bus (2+2),20:40,07h 15m,03:55,3.7,2699.0,37
KSRTC (Kerala) - 1586,Bangalore to Kalpetta (kerala),Swift Deluxe Non AC Air Bus (2+2),21:30,07h 10m,04:40,5.0,599.0,35
KSRTC (Kerala) - 2133,Bangalore to Kalpetta (kerala),Swift Deluxe Non AC Air Bus (2+2),22:10,07h 20m,05:30,4.5,750.0,31
KSRTC (Kerala) - 54,Bangalore to Kalpetta (kerala),Garuda Premium,22:25,05h 10m,03:35,4.2,1300.0,20
KSRTC (Kerala) - 574,Bangalore to Kalpetta (kerala),Super Express Non AC Seater Air Bus (2+2),23:00,08h 30m,07:30,5.0,990.0,32
KSRTC (Kerala) - 583,Bangalore to Kalpetta (kerala),Super Express Non AC Seater Air Bus (2+2),23:30,08h 10m,07:40,4.2,1390.0,33
KSRTC (Kerala) - 56,Bangalore to Kalpetta (kerala),SWIFT-GARUDA A/C SEATER BUS,23:40,08h 05m,07:45,5.0,700.0,41
MMK Travels,Bangalore to Kalpetta (kerala),A/C Seater / Sleeper (2+1),22:30,07h 00m,05:30,4.2,700.0,22
DLT BUS,Bangalore to Kalpetta (kerala),A/C Sleeper (2+1),22:30,07h 00m,05:30,3.0,849.0,20
DLT BUS,Bangalore to Kalpetta (kerala),A/C Sleeper (2+1),22:30,06h 50m,05:20,4.0,900.0,20
Kallada Travels (Suresh Kallada),Bangalore to Kalpetta (kerala),A/C Sleeper (2+1),22:00,07h 25m,05:25,3.8,899.0,24
MMK Travels,Bangalore to Kalpetta (kerala),A/C Seater / Sleeper (2+1),22:30,07h 15m,05:45,5.0,749.0,21
A1 Travels,Bangalore to Kalpetta (kerala),Non A/C Seater / Sleeper (2+1),21:00,08h 00m,05:00,3.5,899.0,33
PSK Travels,Bangalore to Kalpetta (kerala),Bharat Benz A/C Sleeper (2+1),03:45,04h 25m,08:10,3.0,1300.0,11
SKS Tourist Corporation (REGD),Bangalore to Kalpetta (kerala),Non A/C Seater / Sleeper (2+1),21:15,06h 45m,04:00,3.1,800.0,36
CITI TOURS,Bangalore to Kalpetta (kerala),Bharat Benz A/C Sleeper (2+1),18:30,07h 30m,02:00,4.0,1300.0,28
A1 Travels,Bangalore to Kalpetta (kerala),Bharat Benz A/C Seater /Sleeper (2+1),20:00,08h 30m,04:30,3.8,749.0,35
Skylite Travels,Bangalore to Kalpetta (kerala),A/C Sleeper (2+1),22:00,06h 30m,04:30,4.0,599.0,22
FAST LINE BUS,Bangalore to Kalpetta (kerala),A/C Sleeper (2+1),21:15,06h 45m,04:00,3.0,599.0,34
SKS Tourist Corporation (REGD),Bangalore to Kalpetta (kerala),Non A/C Seater / Sleeper (2+1),21:15,06h 46m,04:01,2.6,332.0,36
A1 Travels,Bangalore to Kalpetta (kerala),A/C Seater / Sleeper (2+1),22:30,06h 30m,05:00,2.0,332.0,31
Kallada Travels (Suresh Kallada),Bangalore to Kalpetta (kerala),A/C Sleeper (2+1),03:00,05h 40m,08:40,4.0,475.0,12
Bharathi Travels,Bangalore to Kalpetta (kerala),A/C Sleeper (2+1),02:10,06h 35m,08:45,4.0,381.0,8
PSK Travels,Bangalore to Kalpetta (kerala),Bharat Benz A/C Sleeper (2+1),03:45,04h 35m,08:20,4.0,332.0,12
Highline Transports,Bangalore to Kalpetta (kerala),VE A/C Sleeper (2+1),21:40,06h 45m,04:25,4.0,332.0,22
Highline Transports,Bangalore to Kalpetta (kerala),VE A/C Sleeper (2+1),21:40,06h 50m,04:30,4.0,332.0,21
Skylite Travels,Bangalore to Kalpetta (kerala),A/C Sleeper (2+1),22:00,06h 20m,04:20,4.5,332.0,22
SAAM BUS,Bangalore to Kalpetta (kerala),VE A/C Sleeper (2+1),21:45,06h 25m,04:10,4.5,332.0,26
SKS Tourist Corporation (REGD),Bangalore to Kalpetta (kerala),A/C Sleeper (2+1),21:00,07h 01m,04:01,3.9,332.0,30
DA Transports,Bangalore to Kalpetta (kerala),A/C Sleeper (2+1),21:45,06h 30m,04:15,4.8,332.0,27
SKS Tourist Corporation (REGD),Bangalore to Kalpetta (kerala),A/C Sleeper (2+1),21:00,07h 00m,04:00,4.1,332.0,30
Kallada Travels (Suresh Kallada),Bangalore to Kalpetta (kerala),A/C Sleeper (2+1),03:00,05h 41m,08:41,4.0,332.0,12
P K Travels,Bangalore to Kalpetta (kerala),A/C Seater / Sleeper (2+1),21:30,06h 30m,04:00,3.5,323.0,35
Orange Tours and Travels,Bangalore to Kalpetta (kerala),Bharat Benz A/C Sleeper (2+1),02:30,05h 15m,07:45,4.0,332.0,28
DA Transports,Bangalore to Kalpetta (kerala),A/C Sleeper (2+1),21:45,06h 35m,04:20,4.7,332.0,27
KP Travels,Bangalore to Kalpetta (kerala),Scania Multi-Axle AC Semi Sleeper (2+2),10:00,05h 30m,15:30,3.9,332.0,33
KP Travels,Bangalore to Kalpetta (kerala),Scania Multi-Axle AC Semi Sleeper (2+2),10:00,05h 10m,15:10,4.6,332.0,37
KSRTC (Kerala) - 315,Kozhikode to Kottayam,Super Fast Non AC Seater (2+3),00:40,06h 30m,07:10,4.0,475.0,3
KSRTC (Kerala) - 3650,Kozhikode to Kottayam,Super Fast Non AC Seater (2+3),05:00,07h 25m,12:25,4.0,381.0,32
KSRTC (Kerala) - 2392,Kozhikode to Kottayam,Low Floor AC Seater 2+2,05:30,07h 05m,12:35,4.4,332.0,1
KSRTC (Kerala) - 3218,Kozhikode to Kottayam,Swift Deluxe Non AC Air Bus (2+2),07:05,07h 20m,14:25,4.0,360.0,25
KSRTC (Kerala) - 3514,Kozhikode to Kottayam,Super Fast Non AC Seater (2+3),07:50,07h 20m,15:10,4.4,381.0,48
KSRTC (Kerala) - 2006,Kozhikode to Kottayam,Super Fast Non AC Seater (2+3),08:15,07h 40m,15:55,4.0,332.0,47
KSRTC (Kerala) - 851,Kozhikode to Kottayam,Super Fast Non AC Seater (2+3),08:15,06h 55m,15:10,4.3,647.0,47
KSRTC (Kerala) - 761,Kozhikode to Kottayam,Super Fast Non AC Seater (2+3),08:45,07h 10m,15:55,4.0,332.0,50
KSRTC (Kerala) - 3014,Kozhikode to Kottayam,Super Fast Non AC Seater (2+3),09:10,08h 00m,17:10,4.0,381.0,45
KSRTC (Kerala) - 848,Kozhikode to Kottayam,Super Fast Non AC Seater (2+3),10:10,07h 10m,17:20,4.0,606.0,50
KSRTC (Kerala) - 3669,Kozhikode to Kottayam,Super Fast Non AC Seater (2+3),10:50,07h 20m,18:10,5.0,381.0,49
KSRTC (Kerala) - 324,Kozhikode to Kottayam,Super Fast Non AC Seater (2+3),11:35,06h 50m,18:25,4.0,341.0,47
KSRTC (Kerala) - 1118,Kozhikode to Kottayam,Super Fast Non AC Seater (2+3),11:50,07h 10m,19:00,4.0,370.0,44
KSRTC (Kerala) - 1023,Kozhikode to Kottayam,Super Fast Non AC Seater (2+3),12:40,06h 35m,19:15,4.0,381.0,39
KSRTC (Kerala) - 820,Kozhikode to Kottayam,Super Fast Non AC Seater (2+3),12:55,07h 15m,20:10,4.0,332.0,46
KSRTC (Kerala) - 766,Kozhikode to Kottayam,Super Fast Non AC Seater (2+3),14:35,07h 30m,22:05,4.1,386.0,49
KSRTC (Kerala) - 758,Kozhikode to Kottayam,Super Fast Non AC Seater (2+3),15:45,07h 00m,22:45,4.0,475.0,42
KSRTC (Kerala) - 726,Kozhikode to Kottayam,Super Fast Non AC Seater (2+3),17:00,07h 05m,00:05,3.1,332.0,50
KSRTC (Kerala) - 2390,Kozhikode to Kottayam,Low Floor AC Seater 2+2,17:30,06h 55m,00:25,3.7,381.0,16
KSRTC (Kerala) - 48,Kozhikode to Kottayam,Swift Deluxe Non AC Air Bus (2+2),19:00,05h 40m,00:40,5.0,750.0,20
KSRTC (Kerala) - 2984,Kozhikode to Kottayam,Super Fast Non AC Seater (2+3),19:20,07h 00m,02:20,2.2,1044.0,44
KSRTC (Kerala) - 567,Kozhikode to Kottayam,Super Express Non AC Seater Air Bus (2+2),20:45,07h 20m,04:05,4.0,1100.0,36
KSRTC (Kerala) - 1210,Kozhikode to Kottayam,SWIFT-HYBRID NON AC SEATER CUM SLEEPER,20:45,06h 05m,02:50,4.1,600.0,21
KSRTC (Kerala) - 3294,Kozhikode to Kottayam,Super Fast Non AC Seater (2+3),21:00,07h 00m,04:00,5.0,900.0,48
KSRTC (Kerala) - 1378,Kozhikode to Kottayam,AC MULTI AXLE,21:25,06h 30m,03:55,4.2,1044.0,42
KSRTC (Kerala) - 344,Kozhikode to Kottayam,Super Fast Non AC Seater (2+3),21:45,06h 40m,04:25,3.0,700.0,46
KSRTC (Kerala) - 44,Kozhikode to Kottayam,Swift Deluxe Non AC Air Bus (2+2),21:50,05h 55m,03:45,4.7,799.0,15
KSRTC (Kerala) - 1100,Kozhikode to Kottayam,AC MULTI AXLE,22:05,05h 20m,03:25,4.0,900.0,26
KSRTC (Kerala) - 560,Kozhikode to Kottayam,Super Express Non AC Seater Air Bus (2+2),22:10,06h 20m,04:30,4.5,1100.0,33
KSRTC (Kerala) - 1704,Kozhikode to Kottayam,Super Fast Non AC Seater (2+3),22:40,07h 01m,05:41,4.0,799.0,48
KSRTC (Kerala) - 582,Kozhikode to Kottayam,Super Express Non AC Seater Air Bus (2+2),22:40,06h 35m,05:15,4.2,233.0,28
KSRTC (Kerala) - 128,Kozhikode to Kottayam,Super Deluxe Non AC Seater Air Bus (2+2),22:55,05h 15m,04:10,3.0,352.0,28
KSRTC (Kerala) - 673,Kozhikode to Kottayam,Super Fast Non AC Seater (2+3),23:10,06h 20m,05:30,4.2,247.0,44
KSRTC (Kerala) - 2784,Kozhikode to Kottayam,Super Express Non AC Seater Air Bus (2+2),23:20,07h 10m,06:30,3.0,247.0,11
KSRTC (Kerala) - 1843,Kozhikode to Kottayam,Low Floor AC Seater 2+2,23:30,06h 20m,05:50,4.0,352.0,21
KSRTC (Kerala) - 1963,Kozhikode to Kottayam,Super Fast Non AC Seater (2+3),23:45,06h 15m,06:00,3.9,247.0,46
KSRTC (Kerala) - 3532,Kozhikode to Kottayam,Super Express Non AC Seater Air Bus (2+2),23:59,04h 46m,04:45,4.0,239.0,39
Sonia Travels,Kozhikode to Kottayam,A/C Seater/Sleeper (2+1),23:30,07h 08m,06:38,3.9,247.0,19
Madhavi Travels,Kozhikode to Kottayam,A/C Sleeper (2+1),23:40,07h 00m,06:40,3.5,239.0,2
Kallada Travels (Suresh Kallada),Kozhikode to Kottayam,A/C Sleeper (2+1),02:01,05h 54m,07:55,5.0,247.0,8
Achayans Holidays,Kozhikode to Kottayam,VE A/C Semi Sleeper (2+2),23:00,07h 30m,06:30,5.0,247.0,15
Ubc travels,Kozhikode to Kottayam,A/C Seater/Sleeper (2+1),01:45,06h 15m,08:00,4.0,247.0,1
Madhavi Travels,Kozhikode to Kottayam,Volvo A/C Semi Sleeper (2+2),23:30,05h 20m,04:50,3.0,352.0,34
A1 Travels,Kozhikode to Kottayam,A/C Seater / Sleeper (2+1),20:05,06h 55m,03:00,3.5,352.0,31
Cochin Bus,Kozhikode to Kottayam,Bharat Benz A/C Sleeper (2+1),23:58,07h 02m,07:00,3.0,247.0,12
EMERALD TRAVELS,Kozhikode to Kottayam,A/C Semi Sleeper (2+2),23:30,06h 30m,06:00,2.6,352.0,36
EMERALD TRAVELS,Kozhikode to Kottayam,A/C Sleeper (2+1),22:10,05h 20m,03:30,2.0,247.0,16
Blue Bird Travels,Kozhikode to Kottayam,NON AC Seater / Sleeper 2+1,01:30,06h 15m,07:45,1.4,247.0,9
KSRTC (Kerala) - 2713,Kozhikode to Aluva,Super Fast Non AC Seater (2+3),04:00,05h 00m,09:00,2.1,247.0,30
KSRTC (Kerala) - 2495,Kozhikode to Aluva,Low Floor AC Seater 2+2,06:00,04h 55m,10:55,3.0,352.0,19
KSRTC (Kerala) - 794,Kozhikode to Aluva,Super Fast Non AC Seater (2+3),06:40,04h 50m,11:30,4.2,247.0,28
KSRTC (Kerala) - 2710,Kozhikode to Aluva,Super Fast Non AC Seater (2+3),07:20,05h 00m,12:20,5.0,288.0,45
KSRTC (Kerala) - 3597,Kozhikode to Aluva,Low Floor AC Seater 2+2,08:00,04h 55m,12:55,2.6,352.0,16
KSRTC (Kerala) - 764,Kozhikode to Aluva,Super Fast Non AC Seater (2+3),09:00,04h 55m,13:55,2.0,352.0,50
KSRTC (Kerala) - 2571,Kozhikode to Aluva,Super Fast Non AC Seater (2+3),09:30,05h 45m,15:15,3.2,352.0,43
KSRTC (Kerala) - 721,Kozhikode to Aluva,Super Fast Non AC Seater (2+3),09:35,04h 45m,14:20,4.1,288.0,49
KSRTC (Kerala) - 2567,Kozhikode to Aluva,Super Fast Non AC Seater (2+3),10:05,05h 45m,15:50,5.0,352.0,43
KSRTC (Kerala) - 353,Kozhikode to Aluva,Super Fast Non AC Seater (2+3),10:15,05h 00m,15:15,3.5,247.0,48
KSRTC (Kerala) - 1255,Kozhikode to Aluva,Super Fast Non AC Seater (2+3),10:35,05h 15m,15:50,3.0,288.0,49
KSRTC (Kerala) - 773,Kozhikode to Aluva,Super Fast Non AC Seater (2+3),10:55,04h 30m,15:25,3.1,288.0,46
KSRTC (Kerala) - 1927,Kozhikode to Aluva,Low Floor AC Seater 2+2,12:30,05h 20m,17:50,4.0,352.0,16
KSRTC (Kerala) - 2496,Kozhikode to Aluva,Low Floor AC Seater 2+2,13:30,04h 55m,18:25,2.1,524.0,23
KSRTC (Kerala) - 427,Kozhikode to Aluva,Super Fast Non AC Seater (2+3),13:55,05h 15m,19:10,4.0,247.0,49
KSRTC (Kerala) - 2896,Kozhikode to Aluva,Low Floor AC Seater 2+2,14:00,05h 50m,19:50,3.0,247.0,24
KSRTC (Kerala) - 2818,Kozhikode to Aluva,Super Fast Non AC Seater (2+3),15:00,05h 05m,20:05,2.6,600.0,48
KSRTC (Kerala) - 2810,Kozhikode to Aluva,Super Fast Non AC Seater (2+3),15:25,05h 00m,20:25,2.0,800.0,49
KSRTC (Kerala) - 720,Kozhikode to Aluva,Super Fast Non AC Seater (2+3),15:40,05h 05m,20:45,2.9,699.0,50
KSRTC (Kerala) - 2898,Kozhikode to Aluva,Low Floor AC Seater 2+2,16:00,05h 50m,21:50,2.9,680.0,25
KSRTC (Kerala) - 323,Kozhikode to Aluva,Super Fast Non AC Seater (2+3),17:25,04h 35m,22:00,1.3,600.0,45
KSRTC (Kerala) - 556,Kozhikode to Aluva,Super Express Non AC Seater Air Bus (2+2),18:00,03h 55m,21:55,2.9,795.0,33
KSRTC (Kerala) - 2900,Kozhikode to Aluva,Low Floor AC Seater 2+2,18:00,05h 50m,23:50,2.9,650.0,28
KSRTC (Kerala) - 1872,Kozhikode to Aluva,Low Floor AC Seater 2+2,18:30,04h 50m,23:20,2.9,799.0,17
KSRTC (Kerala) - 2453,Kozhikode to Aluva,Low Floor AC Seater 2+2,19:00,04h 55m,23:55,2.9,700.0,29
KSRTC (Kerala) - 46,Kozhikode to Aluva,Swift Deluxe Non AC Air Bus (2+2),20:25,04h 15m,00:40,2.9,795.0,33
KSRTC (Kerala) - 2393,Kozhikode to Aluva,Low Floor AC Seater 2+2,20:30,04h 50m,01:20,2.9,749.0,25
KSRTC (Kerala) - 827,Kozhikode to Aluva,Super Fast Non AC Seater (2+3),21:00,04h 45m,01:45,2.9,599.0,48
KSRTC (Kerala) - 42,Kozhikode to Aluva,Swift Deluxe Non AC Air Bus (2+2),21:25,04h 20m,01:45,1.6,899.0,24
KSRTC (Kerala) - 2954,Kozhikode to Aluva,Super Express Non AC Seater Air Bus (2+2),21:25,04h 50m,02:15,2.9,899.0,28
KSRTC (Kerala) - 2454,Kozhikode to Aluva,Low Floor AC Seater 2+2,21:40,04h 55m,02:35,2.3,900.0,28
KSRTC (Kerala) - 1212,Kozhikode to Aluva,AC MULTI AXLE,22:00,03h 40m,01:40,4.1,1000.0,37
KSRTC (Kerala) - 666,Kozhikode to Aluva,Super Fast Non AC Seater (2+3),22:25,04h 50m,03:15,2.9,1000.0,48
KSRTC (Kerala) - 279,Kozhikode to Aluva,Super Fast Non AC Seater (2+3),23:05,04h 50m,03:55,3.3,1050.0,47
Kalpaka Travels 1,Kozhikode to Aluva,A/C Semi Sleeper (2+2),23:59,04h 26m,04:25,5.0,949.0,36
Kalpaka Travels 1,Kozhikode to Aluva,A/C Sleeper (2+1),23:59,04h 31m,04:30,2.0,949.0,15
UFO Bus,Kozhikode to Aluva,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:55,04h 50m,04:45,2.9,949.0,6
Sonia Travels,Kozhikode to Aluva,A/C Seater/Sleeper (2+1),23:30,04h 20m,03:50,2.9,981.0,34
CITI TOURS,Kozhikode to Aluva,Bharat Benz A/C Sleeper (2+1),04:00,04h 15m,08:15,3.3,900.0,6
Arya Travels,Kozhikode to Aluva,A/C Sleeper (2+1),23:59,04h 41m,04:40,3.5,1100.0,23
Sona Travels,Kozhikode to Aluva,Non A/C Seater / Sleeper (2+1),02:00,04h 30m,06:30,3.5,850.0,5
Cochin Bus,Kozhikode to Aluva,Bharat Benz A/C Sleeper (2+1),23:58,05h 02m,05:00,2.9,1100.0,16
Cochin Bus,Kozhikode to Aluva,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:59,05h 06m,05:05,2.7,1350.0,29
Arya Travels,Kozhikode to Aluva,A/C Sleeper (2+1),23:59,04h 41m,04:40,2.7,914.0,14
Galaxy Tours,Kozhikode to Aluva,2+1 Air Suspension A/C Seater / Sleeper,21:45,04h 00m,01:45,4.0,111.0,46
Blue Bird Travels,Kozhikode to Aluva,NON AC Seater / Sleeper 2+1,01:30,03h 15m,04:45,4.5,111.0,9
UFO Bus,Kozhikode to Aluva,A/C Sleeper (2+1),23:55,04h 50m,04:45,1.3,111.0,16
SG Travels,Kozhikode to Aluva,Bharat Benz A/C Sleeper (2+1),23:59,04h 56m,04:55,1.7,111.0,24
Cochin Bus,Kozhikode to Aluva,A/C Sleeper (2+1),23:59,05h 11m,05:10,2.9,113.0,2
Kalpaka Travels 1,Kozhikode to Aluva,A/C Sleeper (2+1),23:00,02h 15m,01:15,2.9,111.0,22
Adrin Travels,Kozhikode to Aluva,A/C Seater/Sleeper (2+1),01:20,04h 00m,05:20,2.3,111.0,10
Crownline Travels,Kozhikode to Aluva,A/C Sleeper (2+1),00:15,05h 05m,05:20,2.9,111.0,23
Madhavi Travels,Kozhikode to Aluva,Volvo A/C Semi Sleeper (2+2),23:30,03h 15m,02:45,2.9,111.0,37
Madhavi Travels,Kozhikode to Aluva,A/C Sleeper (2+1),23:40,04h 30m,04:10,3.5,111.0,30
Madhavi Travels,Kozhikode to Aluva,A/C Sleeper (2+1),22:20,03h 55m,02:15,3.0,111.0,18
BLM Transports,Kozhikode to Aluva,A/C Sleeper (2+1),22:00,04h 15m,02:15,3.8,108.0,15
Ubc travels,Kozhikode to Aluva,A/C Seater/Sleeper (2+1),01:45,02h 55m,04:40,3.0,108.0,6
A1 Travels,Kozhikode to Aluva,Bharat Benz A/C Sleeper (2+1),23:30,03h 15m,02:45,2.0,108.0,22
Kallada Travels (Suresh Kallada),Kozhikode to Aluva,A/C Sleeper (2+1),22:45,03h 30m,02:15,3.1,108.0,21
EMERALD TRAVELS,Kozhikode to Aluva,A/C Sleeper (2+1),22:10,03h 15m,01:25,1.0,111.0,26
HANBAL HOLIDAYS,Kozhikode to Aluva,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:59,05h 46m,05:45,2.7,111.0,49
KSRTC (Kerala) - 54,Kalpetta (kerala) to Kozhikode,Garuda Premium,03:35,01h 45m,05:20,3.5,108.0,14
KSRTC (Kerala) - 1077,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),03:50,02h 00m,05:50,3.0,108.0,26
KSRTC (Kerala) - 794,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),04:45,01h 55m,06:40,3.8,111.0,11
KSRTC (Kerala) - 1992,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),05:05,02h 30m,07:35,1.7,111.0,31
KSRTC (Kerala) - 2006,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),06:15,02h 00m,08:15,2.0,111.0,27
KSRTC (Kerala) - 761,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),06:40,02h 05m,08:45,4.0,134.0,9
KSRTC (Kerala) - 813,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),07:15,02h 25m,09:40,2.0,111.0,45
KSRTC (Kerala) - 353,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),07:50,02h 25m,10:15,2.6,108.0,46
KSRTC (Kerala) - 713,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),08:00,02h 15m,10:15,2.4,145.0,45
KSRTC (Kerala) - 822,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),08:05,02h 40m,10:45,3.1,108.0,38
KSRTC (Kerala) - 1255,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),08:35,02h 00m,10:35,4.0,111.0,48
KSRTC (Kerala) - 773,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),08:50,02h 05m,10:55,3.2,108.0,45
KSRTC (Kerala) - 893,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),09:40,02h 30m,12:10,3.2,111.0,38
KSRTC (Kerala) - 991,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),10:00,02h 50m,12:50,3.2,129.0,42
KSRTC (Kerala) - 1023,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),10:05,02h 35m,12:40,3.7,145.0,38
KSRTC (Kerala) - 894,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),10:41,02h 30m,13:11,3.2,145.0,42
KSRTC (Kerala) - 820,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),11:00,01h 55m,12:55,3.2,237.0,47
KSRTC (Kerala) - 427,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),12:05,01h 50m,13:55,3.2,111.0,48
KSRTC (Kerala) - 993,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),12:15,02h 35m,14:50,3.2,111.0,43
KSRTC (Kerala) - 933,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),12:40,02h 30m,15:10,3.2,145.0,42
KSRTC (Kerala) - 766,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),12:40,01h 55m,14:35,3.2,111.0,50
KSRTC (Kerala) - 758,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),13:25,02h 20m,15:45,3.2,165.0,46
KSRTC (Kerala) - 718,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),13:45,02h 20m,16:05,3.2,227.0,47
KSRTC (Kerala) - 1643,Kalpetta (kerala) to Kozhikode,Super Express Non AC Seater Air Bus (2+2),15:25,02h 00m,17:25,3.2,129.0,36
KSRTC (Kerala) - 323,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),15:30,01h 55m,17:25,3.2,145.0,43
KSRTC (Kerala) - 1164,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),16:05,02h 30m,18:35,3.2,134.0,40
KSRTC (Kerala) - 48,Kalpetta (kerala) to Kozhikode,Swift Deluxe Non AC Air Bus (2+2),17:10,01h 50m,19:00,3.2,111.0,26
KSRTC (Kerala) - 3398,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),17:10,02h 30m,19:40,3.2,111.0,43
KSRTC (Kerala) - 814,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),17:15,02h 00m,19:15,3.2,129.0,49
KSRTC (Kerala) - 1129,Kalpetta (kerala) to Kozhikode,Super Fast Non AC Seater (2+3),17:31,02h 45m,20:16,3.2,237.0,42
